4	5	5	5	6	7	6	7	7	7
24	24	29	30	34	36	36	36	36	37
8	14	14	15	15	18	19	19	20	20
14	23	22	28	29	28	31	32	32	35
2	4	6	6	8	8	7	7	8	9
7	6	8	7	10	9	11	12	13	13
24	26	28	26	28	28	27	30	29	30
8	8	11	13	15	14	16	16	16	17
14	23	25	25	26	27	30	32	30	32
6	8	9	8	9	9	9	11	11	11
22	26	30	29	34	34	34	34	35	35
4	2	5	5	5	5	5	5	5	5
11	16	17	16	18	18	20	21	21	21
24	38	44	47	52	54	56	55	57	57
19	20	22	25	25	26	26	26	27	28
4	5	2	7	7	7	9	9	9	9
15	18	19	21	22	24	25	24	25	25
14	20	25	25	26	25	27	26	28	28
7	8	9	9	9	11	10	10	10	11
5	9	10	11	10	12	11	10	13	13
6	7	7	9	7	10	11	10	11	11
17	21	29	32	33	34	35	36	36	36
8	9	11	13	13	14	15	15	15	15
25	32	36	37	40	40	43	44	46	47
13	13	15	16	19	17	18	18	18	19
1	3	3	3	3	3	3	3	3	3
4	6	7	7	7	7	7	7	8	8
46	59	66	64	67	67	71	71	72	72
9	14	18	21	22	20	22	22	24	24
0	2	2	2	2	2	2	2	2	2
13	22	22	26	26	26	27	27	29	29
8	7	8	13	11	11	14	15	14	15
5	9	12	13	14	14	15	14	15	15
16	18	21	25	22	23	24	26	27	27
5	12	12	11	13	13	12	13	13	13
12	13	17	18	18	19	18	18	19	20
4	4	8	8	7	8	7	8	8	8
14	14	18	19	22	23	23	24	23	24
3	5	9	8	10	11	10	11	10	11
14	15	15	18	17	17	18	19	19	19
12	21	25	22	25	26	28	27	28	29
2	3	5	5	5	5	5	8	8	8
13	14	16	17	18	20	20	20	21	21
14	16	19	20	21	21	21	22	21	22
9	19	17	21	23	22	21	24	22	24
20	27	26	32	34	37	39	39	41	42
8	11	15	16	19	19	19	19	20	20
13	16	20	20	19	20	20	19	19	20
23	33	40	43	41	42	43	43	46	47
7	19	19	20	21	21	22	22	22	22
14	16	22	24	22	24	26	25	25	26
2	3	3	3	3	2	3	3	3	3
2	5	3	5	5	6	6	6	6	6
10	14	15	16	17	16	17	19	19	19
3	5	6	6	6	8	7	7	8	8
10	10	10	14	16	14	16	16	16	16
2	3	6	5	5	6	6	6	6	6
13	16	21	21	22	21	20	21	22	22
6	8	9	9	9	9	9	9	9	9
9	11	14	14	13	16	17	17	17	17
5	3	5	6	7	6	5	7	7	7
5	5	5	6	5	7	6	8	8	8
15	18	20	22	22	24	27	26	27	29
3	6	8	6	8	10	9	10	11	11
7	15	18	18	18	19	22	21	22	22
25	34	39	39	39	42	45	45	47	49
4	4	3	5	5	5	5	5	5	5
2	4	5	4	5	5	5	5	5	5
8	12	13	13	10	13	14	13	14	14
5	11	11	12	13	17	16	17	18	18
38	59	65	64	69	69	71	73	75	75
8	8	11	12	13	15	15	13	15	15
14	20	22	25	24	28	26	27	28	29
5	6	6	9	7	8	6	10	9	10
18	20	23	24	23	24	24	24	27	27
16	21	25	27	27	29	30	31	31	32
2	6	7	7	8	9	9	9	9	9
3	3	5	6	6	7	7	7	7	7
14	24	28	26	31	30	32	33	33	34
4	7	7	9	9	10	11	11	11	11
10	11	13	13	13	13	14	14	14	14
5	8	11	12	13	13	12	13	13	13
5	6	7	6	8	9	10	9	10	11
13	28	31	34	37	37	37	39	41	41
6	7	7	9	8	10	10	11	11	11
26	32	40	40	42	42	43	45	45	46
14	15	15	19	19	17	18	20	20	20
11	13	13	12	15	14	15	14	15	15
11	12	13	14	14	14	14	14	14	14
8	9	9	10	10	11	11	11	11	11
13	21	21	22	27	26	28	29	28	29
21	24	26	29	29	28	32	32	31	32
6	7	10	10	10	12	11	13	13	13
3	2	4	3	4	3	4	4	4	4
8	9	10	10	10	12	12	13	13	13
6	10	12	13	13	12	12	16	14	16
5	5	8	6	9	8	9	8	8	9
3	3	6	6	5	7	7	6	7	7
9	11	14	14	16	18	20	20	20	21
4	3	5	5	7	7	8	8	9	9
4	7	5	7	6	8	8	8	8	8
4	6	6	4	7	7	8	8	8	8
17	21	22	24	25	25	24	26	27	27
3	6	10	10	10	11	10	10	11	11
7	7	8	7	8	8	8	8	8	8
7	7	8	7	7	8	9	10	10	10
21	28	32	31	35	36	37	38	40	40
9	11	11	14	15	16	14	16	14	16
14	17	20	20	21	22	21	22	22	22
1	3	4	7	5	8	6	8	8	8
7	6	9	9	7	11	10	10	11	11
5	6	6	7	7	8	8	8	8	8
6	6	7	8	8	10	9	10	10	10
15	18	21	21	21	25	26	25	27	27
30	34	44	46	46	48	47	47	49	49
6	6	6	6	6	7	6	7	7	7
4	5	5	7	9	8	8	7	9	9
12	10	15	14	16	15	16	16	17	17
1	4	3	3	4	4	4	4	4	4
16	26	30	31	33	33	34	36	36	36
1	1	2	2	2	2	2	2	2	2
1	1	2	3	3	3	2	2	3	3
7	7	9	10	11	11	11	12	13	13
15	20	18	24	26	27	29	28	27	29
7	12	13	16	14	16	14	15	17	17
14	16	19	20	22	22	23	23	22	23
26	32	36	37	39	40	40	40	43	43
26	38	38	39	41	41	40	41	41	41
13	16	22	24	23	26	27	27	28	28
4	5	5	5	6	6	6	6	6	6
2	6	5	5	5	7	7	6	7	7
1	2	1	2	2	2	2	2	2	2
4	3	5	6	7	5	8	8	10	10
11	19	20	21	22	24	24	23	24	24
1	3	4	4	5	4	4	4	5	5
5	6	8	9	9	10	9	10	11	11
17	22	24	30	30	30	31	30	33	33
11	13	13	14	13	13	14	13	14	14
9	14	13	13	15	17	17	17	17	17
10	11	14	14	16	13	17	16	19	19
7	8	8	9	9	11	11	11	11	11
6	8	10	9	11	10	11	10	11	11
5	10	10	9	12	11	12	12	13	13
10	16	19	18	23	21	22	23	24	24
4	4	6	5	8	6	7	8	8	8
3	4	7	6	9	9	8	8	8	9
2	4	4	3	3	4	5	4	5	5
11	13	14	18	19	18	19	20	20	20
14	14	13	15	17	16	17	17	17	17
0	1	2	0	2	1	1	2	1	2
12	11	15	15	16	16	15	17	17	17
18	20	24	24	23	25	24	26	26	26
9	13	18	16	19	20	17	20	20	20
2	5	5	4	3	6	6	6	6	6
12	15	16	16	18	18	19	19	19	19
10	11	10	12	15	14	16	15	17	17
18	24	23	23	29	30	29	31	30	31
2	1	3	3	3	3	3	3	3	3
13	15	14	16	19	17	17	19	18	19
15	22	19	25	27	29	28	29	30	31
4	10	10	14	12	15	16	15	16	17
7	11	13	14	16	15	16	16	16	16
6	8	8	8	11	11	12	12	12	12
25	33	41	40	42	43	44	46	46	46
4	5	6	5	8	7	8	7	8	8
14	22	25	27	31	28	30	28	31	32
44	54	69	73	72	78	81	81	83	83
1	2	4	4	5	6	7	7	8	8
9	13	15	13	16	15	16	16	17	17
9	11	14	13	13	14	14	15	15	15
6	9	10	11	12	12	12	13	13	13
3	5	7	6	9	8	7	8	9	9
1	3	4	4	3	5	4	5	5	5
6	9	8	9	9	9	10	9	10	10
13	17	20	22	22	23	23	26	26	26
13	18	19	17	23	23	23	23	24	24
2	4	5	5	5	6	5	6	6	6
3	7	10	11	12	12	10	11	12	12
9	14	16	16	20	19	21	22	21	22
4	3	4	3	5	5	5	5	5	5
24	29	36	36	36	37	37	38	38	38
4	7	9	9	8	10	8	10	9	10
5	8	8	6	10	9	7	10	10	11
3	5	6	8	7	7	7	8	7	8
9	8	9	12	13	14	14	14	14	15
1	0	0	1	1	1	1	1	1	1
13	22	21	29	26	25	28	32	33	33
14	18	24	24	26	25	27	27	28	28
5	9	10	11	11	12	12	13	14	14
5	5	7	8	11	9	11	10	11	11
17	21	26	26	27	28	27	28	27	29
14	22	20	27	29	31	32	32	33	34
30	48	54	53	56	60	64	61	66	66
7	9	12	11	12	13	13	13	13	13
21	24	26	31	33	32	34	33	35	35
2	3	3	3	4	5	5	5	5	5
12	13	15	14	16	14	16	16	16	16
1	1	2	3	3	3	3	3	3	3
19	30	33	36	36	40	43	42	44	45
0	1	1	1	1	1	1	2	2	2
8	13	16	18	17	18	17	19	19	19
1	1	1	2	1	1	1	3	3	3
10	11	12	14	17	18	18	16	19	19
30	42	44	48	48	53	55	54	55	57
1	3	4	4	4	5	5	4	5	5
17	24	28	34	34	38	40	39	41	43
5	7	8	6	8	8	7	8	8	8
18	22	26	24	29	28	30	31	32	32
12	17	20	18	22	23	23	23	23	23
8	10	10	11	13	14	13	14	14	14
8	7	9	13	14	13	15	15	14	15
11	12	14	16	15	17	20	18	20	20
7	9	12	13	12	13	13	16	16	16
11	12	14	17	18	20	17	19	21	21
1	3	3	5	5	5	4	5	5	5
13	14	15	17	18	18	20	21	21	21
6	5	6	6	7	6	8	8	8	8
6	8	9	9	9	8	9	9	9	9
5	7	7	10	11	9	10	11	11	11
9	12	12	14	14	15	15	15	15	15
13	15	17	19	19	18	20	19	21	21
14	17	26	25	28	24	25	27	29	30
8	10	8	10	10	11	11	12	13	13
8	16	18	18	18	18	19	19	20	20
1	5	5	7	9	9	9	9	10	10
3	4	4	5	5	4	5	5	5	5
21	22	32	33	33	29	32	36	36	36
4	5	6	6	6	7	6	7	8	8
12	14	13	15	13	13	14	15	16	16
33	46	47	53	53	60	60	58	60	60
5	7	7	9	10	10	9	10	10	10
7	7	9	10	9	11	10	11	10	11
10	12	15	16	16	16	16	17	17	17
4	9	7	8	11	10	10	10	12	12
8	9	11	11	13	13	14	15	13	15
7	7	6	7	8	7	8	8	7	8
29	44	49	50	54	57	57	54	56	59
12	16	15	16	17	17	19	19	19	20
17	22	24	24	27	25	27	27	27	27
12	12	14	17	18	16	18	16	16	18
17	19	22	24	28	28	28	29	30	30
8	13	15	15	14	15	17	17	17	17
18	29	37	41	37	40	41	44	45	47
2	4	4	8	5	8	8	7	8	8
15	24	23	21	26	26	27	27	28	28
1	1	2	2	2	2	2	2	2	2
17	20	23	21	24	24	24	26	24	26
7	7	8	10	9	8	9	9	10	10
2	3	4	4	3	4	4	3	4	4
1	4	5	6	7	6	6	8	8	8
4	8	8	8	8	9	9	9	9	9
6	6	7	10	9	9	11	12	11	13
9	10	12	12	12	13	13	14	14	14
5	9	10	9	10	10	10	10	10	10
4	7	7	7	6	8	8	7	9	9
8	12	13	12	14	14	13	14	13	14
16	14	18	20	18	21	20	22	22	22
3	6	8	9	8	9	9	10	11	11
3	8	8	8	9	11	9	11	11	11
20	40	47	50	52	55	57	57	56	58
11	16	14	17	16	18	18	18	20	20
7	12	13	12	13	13	13	13	13	13
11	16	20	21	21	22	23	24	24	24
2	2	3	3	3	4	3	3	3	4
7	6	8	9	8	11	11	11	11	11
5	7	7	9	8	10	9	10	10	10
2	1	2	2	3	3	3	3	3	3
13	17	18	19	20	21	22	22	23	23
5	8	10	12	16	14	15	16	17	17
5	6	9	7	6	10	9	10	11	11
14	18	18	23	22	21	24	23	24	24
3	5	5	5	5	5	5	5	5	5
17	26	25	30	28	29	28	32	32	33
19	23	22	22	26	26	25	26	28	28
5	6	5	7	7	7	7	7	7	7
5	6	5	5	8	8	6	9	10	10
1	3	2	0	2	2	2	3	3	3
15	18	23	24	23	26	23	27	28	28
5	4	7	6	7	9	8	9	10	10
11	14	21	19	22	23	24	26	27	27
12	11	15	16	15	16	15	16	16	16
8	12	13	14	15	14	14	14	14	15
0	2	2	3	1	3	3	2	3	3
2	3	3	3	3	3	3	3	3	3
3	4	3	4	5	4	5	5	5	5
8	12	14	13	13	15	14	15	16	16
0	1	1	1	3	2	3	3	3	3
4	7	9	8	8	9	9	10	10	10
14	18	21	24	24	22	26	26	25	26
2	2	2	2	2	2	2	2	2	2
2	4	4	3	5	4	4	4	5	5
11	16	18	20	19	20	20	21	21	21
15	23	23	25	27	28	27	29	30	30
5	4	4	7	7	7	7	7	7	7
14	13	18	18	20	20	22	21	22	23
6	7	8	8	8	8	8	8	8	8
14	22	23	23	27	30	30	32	31	33
23	26	31	27	30	32	33	31	34	34
8	15	19	21	20	24	25	24	26	26
17	24	25	29	28	28	31	30	32	32
10	11	13	12	14	14	14	14	14	14
2	7	6	7	7	8	8	8	8	8
4	4	5	5	5	5	5	5	5	5
6	9	8	9	9	10	10	10	10	10
4	7	7	7	7	8	8	8	8	8
3	8	10	10	13	12	13	12	13	13
10	11	15	13	18	18	17	19	20	20
8	10	13	14	15	16	17	17	19	19
5	9	7	9	9	10	10	11	11	11
25	33	35	35	37	38	39	39	40	40
28	28	34	32	33	36	36	36	35	36
2	5	4	3	4	3	4	5	3	5
2	3	4	4	5	5	6	6	6	6
5	6	7	8	9	9	8	9	9	9
13	15	15	21	20	19	21	22	22	22
17	21	20	23	23	25	24	25	25	25
8	9	13	14	11	12	13	14	14	14
15	17	20	22	23	22	23	23	23	24
4	3	4	7	6	6	7	6	7	7
9	15	13	15	17	17	18	21	21	21
8	12	12	12	13	14	14	13	14	14
11	15	16	17	20	18	19	20	20	20
2	5	5	3	5	5	5	5	5	5
22	31	34	36	36	45	44	45	48	48
18	27	23	31	31	31	35	35	35	36
11	18	17	17	19	19	20	19	20	20
5	6	7	8	10	10	10	10	10	10
3	3	3	4	4	5	5	5	5	5
14	14	16	16	19	18	19	19	19	19
8	8	8	10	9	11	12	12	11	12
13	11	14	14	14	15	15	16	16	16
12	17	19	21	21	22	22	23	26	26
17	21	23	26	28	25	28	28	28	28
12	18	20	21	24	24	26	24	25	26
13	14	16	16	15	16	16	16	16	16
13	14	15	14	16	15	17	16	17	17
12	18	23	22	21	24	23	26	27	28
10	15	14	16	17	17	16	17	16	17
6	9	10	10	9	12	12	12	11	12
6	10	11	12	12	11	12	11	12	12
5	4	3	3	5	5	5	5	5	5
12	14	13	15	17	16	16	17	17	17
12	19	17	17	21	25	22	22	25	25
8	9	8	11	11	11	12	12	13	13
2	2	2	2	2	2	2	2	2	2
1	3	4	2	3	3	3	4	5	5
13	21	22	23	25	26	24	26	26	26
19	24	27	28	32	34	32	33	35	35
4	4	5	5	5	5	5	5	5	5
6	6	11	10	12	12	11	15	13	15
16	18	22	24	24	26	27	27	27	28
7	7	6	8	10	9	11	10	10	11
19	20	27	31	31	28	33	36	35	36
5	6	7	8	7	7	8	8	8	8
5	7	6	6	7	7	7	7	8	8
12	14	18	17	19	20	19	20	20	20
14	20	23	28	28	28	29	29	30	31
3	5	4	5	6	6	6	5	6	6
8	9	11	13	13	17	17	18	18	19
8	9	13	11	13	13	13	14	14	14
10	13	16	13	14	17	17	16	16	17
10	12	14	13	18	18	18	18	18	19
2	3	3	4	4	4	4	4	4	4
5	7	7	8	8	8	8	8	8	8
3	6	6	5	5	6	6	6	6	6
19	26	25	23	25	28	29	30	30	30
12	15	16	19	18	20	21	21	20	21
4	8	7	8	9	8	9	8	9	9
3	4	2	4	3	4	4	4	4	4
20	26	26	29	33	31	35	30	35	35
5	7	8	7	8	9	9	9	9	9
6	8	6	8	7	8	8	8	8	8
20	25	31	33	34	35	37	36	37	37
9	14	16	17	18	19	19	20	20	21
8	11	10	15	15	13	14	15	15	15
12	12	17	16	15	17	20	21	21	22
4	5	6	7	6	7	6	7	8	8
30	41	46	47	51	49	56	56	59	60
6	10	9	11	12	12	12	13	13	13
23	28	33	39	37	41	42	40	43	43
5	5	8	8	8	7	8	9	9	9
12	16	21	21	24	23	25	25	26	26
5	5	7	9	9	8	9	9	9	9
3	7	7	8	8	8	8	8	8	8
2	3	3	4	3	5	5	5	5	5
5	6	8	8	7	9	8	10	10	10
20	24	24	28	29	28	28	29	29	29
28	41	43	43	42	48	50	48	50	50
3	4	6	6	8	9	9	10	9	10
16	19	26	25	24	26	26	26	26	26
19	27	31	29	28	32	34	32	35	35
21	26	28	27	29	29	30	32	31	32
5	5	6	7	4	6	6	7	7	7
11	13	15	18	16	18	18	18	19	19
6	9	11	9	13	12	13	13	13	13
16	18	22	22	25	26	25	24	27	27
4	7	7	8	10	10	10	11	11	12
7	7	8	9	10	10	11	10	11	11
10	15	16	21	21	21	21	21	25	25
0	1	3	4	4	4	4	4	4	4
2	3	4	3	5	5	5	5	5	6
19	21	29	29	29	29	29	29	30	30
5	4	5	8	7	8	8	9	9	9
6	8	11	11	9	10	10	11	10	11
15	21	21	22	22	23	24	24	24	24
14	19	25	22	25	27	29	27	26	29
13	18	22	21	25	24	26	27	27	27
17	22	23	23	24	26	26	27	27	27
23	30	42	36	43	48	46	48	48	50
3	4	4	5	5	5	6	6	6	6
4	7	7	12	10	10	14	13	11	14
15	21	23	28	25	27	29	30	30	30
3	5	4	6	5	6	6	6	7	7
3	8	7	11	9	9	10	12	11	12
4	4	4	4	4	4	4	4	4	4
23	30	31	33	36	37	37	39	39	40
4	4	4	6	6	7	7	7	7	7
18	30	32	33	34	33	34	34	35	35
5	7	8	9	10	12	12	13	13	14
6	11	11	12	13	13	15	15	15	15
4	5	7	7	8	8	8	8	8	8
11	15	17	16	19	19	18	19	19	19
8	13	11	14	12	13	13	13	14	14
9	12	15	16	18	17	19	19	19	19
3	4	7	7	10	8	8	9	9	10
2	1	2	2	2	2	2	2	2	2
4	5	5	5	5	6	6	6	6	6
17	25	26	28	27	29	29	32	31	32
6	6	9	11	10	11	10	11	11	11
23	25	32	37	36	39	39	41	42	42
7	11	12	13	10	13	14	14	13	14
2	9	10	9	10	10	11	11	10	11
3	2	3	3	5	5	4	5	5	5
18	19	20	24	25	25	26	27	27	27
3	7	6	8	9	9	9	8	10	10
22	33	34	33	35	39	40	40	40	41
10	14	11	14	13	15	18	17	19	19
2	2	2	2	3	3	3	2	3	3
6	8	7	10	9	9	10	11	11	11
6	7	6	7	7	7	7	7	7	7
2	3	4	4	4	4	5	5	5	5
6	6	6	7	8	8	8	7	8	8
6	9	9	9	9	10	10	9	10	10
4	6	7	8	9	7	8	9	9	9
13	14	18	20	18	20	19	21	21	21
8	11	11	13	13	15	15	15	14	15
14	17	21	20	24	21	24	22	24	24
21	33	29	34	33	36	37	38	37	38
14	16	18	19	21	22	20	25	25	25
1	3	2	4	4	3	3	4	4	4
1	1	1	1	1	1	1	1	1	1
9	12	16	17	17	17	18	18	19	19
25	27	30	30	34	38	38	38	38	39
5	3	10	8	11	10	9	10	11	11
3	5	5	5	6	6	7	6	7	7
4	5	4	5	4	6	6	6	6	6
17	20	23	23	26	28	27	27	29	29
21	23	31	36	34	38	37	39	41	41
5	10	11	10	10	12	12	15	15	15
2	2	2	3	3	3	3	3	3	3
22	26	30	36	33	33	37	36	39	39
8	10	14	19	21	19	22	23	23	24
7	8	11	13	11	11	11	12	14	14
3	3	3	4	4	4	4	4	4	4
2	4	5	3	4	4	4	5	5	5
5	6	8	7	9	7	8	9	8	9
17	25	26	26	29	33	33	32	35	35
38	48	49	53	56	54	56	59	60	60
9	11	11	11	13	12	13	13	12	13
5	6	8	9	9	9	10	9	10	10
22	28	34	36	40	38	40	41	41	42
2	3	5	5	5	5	5	4	5	5
8	16	17	19	19	19	23	23	23	23
14	17	21	25	23	23	24	23	25	25
1	3	2	4	4	3	5	5	4	5
14	16	20	21	20	20	22	22	22	22
3	5	8	8	8	10	9	8	10	10
5	6	8	7	8	8	8	8	7	8
8	10	12	11	12	11	14	15	15	15
10	9	10	11	11	11	13	13	13	13
10	9	9	11	9	13	13	14	14	14
25	38	39	42	38	43	43	42	45	45
14	18	19	17	19	21	19	20	20	21
18	22	24	25	29	28	27	30	30	31
20	29	33	37	37	38	39	43	44	44
13	14	23	21	24	28	26	29	29	30
4	4	4	5	6	5	6	6	6	6
3	5	6	7	6	7	8	7	8	8
16	25	28	32	29	32	32	32	32	33
4	6	8	10	9	9	9	11	11	11
3	5	9	8	8	9	9	9	9	9
27	34	39	38	39	43	43	42	43	46
5	6	8	7	10	10	9	8	10	10
6	10	10	12	13	14	15	15	15	15
14	19	24	22	23	26	27	27	28	28
4	6	7	7	7	7	7	7	7	7
16	23	24	24	26	26	27	26	27	27
8	8	8	8	8	8	8	8	8	8
0	2	2	2	3	3	3	3	3	3
18	23	24	26	25	27	26	27	27	27
6	6	6	8	8	7	8	7	8	8
1	2	2	2	2	2	3	3	3	3
3	5	7	7	9	9	11	11	11	11
3	4	7	7	8	7	8	9	9	9
3	4	4	5	4	4	4	5	5	5
7	9	16	16	17	18	20	18	19	20
22	25	33	32	32	35	35	37	36	37
11	14	20	19	23	23	22	22	25	26
7	10	9	11	14	13	14	15	15	15
1	3	3	3	3	3	3	3	3	3
22	29	27	34	36	38	39	37	41	41
6	6	7	8	6	6	6	8	9	9
19	24	31	30	33	33	35	35	34	35
11	17	17	18	19	21	22	22	22	23
2	2	3	2	3	3	3	2	3	3
22	30	31	33	34	34	35	35	36	36
6	5	9	7	10	10	9	10	10	10
16	20	22	24	27	25	26	28	28	28
1	1	1	3	3	3	2	3	3	4
2	3	3	3	4	4	4	4	4	4
44	51	55	57	63	61	64	68	67	68
3	6	8	7	7	7	8	8	9	9
3	5	7	5	5	8	8	9	9	9
6	7	5	7	8	9	10	9	10	11
23	32	33	39	35	42	40	43	45	45
11	13	17	14	16	15	18	18	18	18
5	7	10	9	8	10	12	13	14	14
20	17	26	26	27	27	28	30	30	30
3	4	3	3	3	4	3	3	4	4
8	12	14	13	15	16	15	17	17	17
4	4	5	3	6	5	6	6	6	6
0	0	2	1	2	2	2	1	2	2
3	4	5	4	5	5	5	5	5	5
11	17	19	20	20	22	25	24	26	27
4	5	7	7	8	8	8	7	7	8
1	0	1	0	0	0	0	1	1	1
2	2	3	2	2	2	2	4	4	4
28	42	47	53	54	54	59	59	57	60
13	23	28	28	29	29	32	32	31	32
9	17	18	21	22	23	23	23	23	23
11	17	17	18	16	22	22	21	22	22
2	3	6	4	6	7	7	8	7	8
18	24	32	30	35	34	34	36	37	37
6	10	13	14	15	15	17	17	17	17
4	4	6	7	7	5	7	7	7	7
4	7	6	7	7	5	6	6	7	7
7	8	12	13	17	15	16	16	16	17
5	2	6	6	8	7	8	10	10	10
3	4	5	5	5	5	5	5	5	5
1	4	4	1	6	6	6	6	6	6
7	11	12	12	14	14	14	14	15	15
5	6	6	7	8	8	8	8	8	8
11	16	16	19	19	19	19	19	20	20
2	4	6	6	6	7	7	7	7	7
9	15	16	16	18	17	18	18	18	18
18	21	21	22	25	26	26	25	26	27
9	13	12	17	15	16	17	17	17	17
4	9	10	9	11	11	11	13	13	13
9	9	11	12	13	15	13	15	15	15
2	3	5	5	5	5	5	5	5	5
5	7	6	6	7	7	7	7	7	7
1	2	3	3	3	2	3	4	4	4
9	12	13	12	16	15	16	16	16	16
11	15	16	21	18	21	21	20	21	23
3	3	6	5	6	6	6	6	7	7
19	20	21	24	22	24	23	26	26	26
2	4	5	5	5	5	5	4	5	5
14	18	17	19	22	19	21	22	22	22
17	20	25	24	27	27	27	27	27	28
5	4	5	5	5	6	6	6	6	6
6	7	8	10	11	10	12	11	13	13
16	22	21	28	29	26	30	31	31	31
5	6	6	7	7	6	7	7	7	7
8	11	15	16	16	14	15	16	16	16
5	5	6	7	6	7	7	7	7	7
14	17	19	21	21	21	22	21	22	22
5	5	5	5	8	8	7	7	8	8
1	6	3	5	7	5	7	7	8	8
5	8	13	11	12	12	14	14	14	14
10	13	16	16	16	17	17	16	17	17
19	19	22	26	24	29	30	29	29	31
7	11	10	13	12	15	14	14	15	15
30	39	38	43	48	50	52	50	52	53
21	27	33	33	35	32	37	38	39	39
6	6	9	9	9	10	9	10	10	10
10	14	20	18	20	21	21	22	22	22
8	10	10	10	11	12	12	11	12	12
3	3	4	4	4	4	4	4	4	4
2	5	5	5	6	6	7	6	7	7
14	19	23	25	28	26	27	28	28	28
7	5	8	8	9	9	10	11	11	11
2	2	2	2	3	4	5	5	5	5
4	3	4	4	6	7	6	6	7	7
5	7	10	11	11	12	15	15	16	16
8	12	15	17	17	20	22	20	23	23
3	4	3	4	4	4	4	4	4	4
5	8	8	11	13	11	13	13	13	13
2	5	4	5	5	4	4	4	5	5
7	11	10	13	14	12	13	14	13	14
2	4	5	6	6	6	5	6	6	6
6	8	12	12	11	12	10	12	12	12
3	8	8	8	9	10	12	11	12	12
5	5	7	7	7	7	7	7	7	7
2	4	3	4	4	4	4	4	4	4
15	20	23	25	29	26	26	30	30	30
10	11	12	14	14	14	14	14	14	14
30	38	43	44	43	47	46	46	47	48
7	6	10	9	9	10	10	10	10	10
18	20	27	30	32	35	32	33	35	36
4	4	4	5	7	6	7	7	8	8
3	8	8	6	8	10	10	10	10	10
12	17	13	16	18	19	20	20	19	20
19	20	26	28	27	29	31	30	30	32
20	33	35	37	39	40	39	40	42	42
17	18	20	20	21	20	20	22	22	22
20	28	33	36	35	36	40	38	40	41
10	13	12	14	17	18	17	17	18	19
5	6	7	6	7	7	7	7	7	7
12	14	18	18	20	21	20	22	21	22
13	14	15	14	16	16	14	15	16	16
14	15	15	15	19	17	17	18	19	19
2	6	5	6	5	8	8	10	10	10
3	6	4	6	5	7	6	8	7	8
12	23	25	28	28	28	30	31	31	32
6	7	10	10	11	12	12	11	12	12
12	11	15	16	15	15	17	17	17	17
3	5	6	5	5	8	7	7	8	8
5	6	8	11	11	12	12	13	13	13
10	10	12	11	12	11	12	12	12	12
9	14	18	20	20	21	23	24	24	24
19	25	29	28	29	29	31	30	32	32
5	9	10	11	11	11	11	11	11	11
4	7	6	7	7	7	7	8	9	9
6	11	10	8	12	13	14	13	14	14
4	5	5	5	6	6	6	6	6	6
28	40	45	50	50	50	52	53	53	55
4	7	9	9	10	9	9	9	9	10
12	15	15	15	18	16	18	18	19	19
2	3	3	3	3	4	3	4	4	4
31	38	47	53	56	52	55	58	57	59
2	6	5	6	5	6	6	6	6	6
1	2	2	2	2	2	2	2	2	2
10	11	13	17	18	17	16	18	17	18
7	8	10	11	11	11	13	13	13	13
3	5	7	6	7	9	8	9	9	9
14	19	22	24	22	25	24	26	25	26
20	22	23	26	29	29	29	30	31	31
0	0	1	1	1	1	1	1	1	1
25	36	33	36	43	44	46	44	47	47
9	8	9	12	10	13	13	13	13	13
30	31	35	38	41	41	42	44	43	44
3	4	4	5	5	6	6	7	6	7
3	4	5	5	5	6	6	6	6	6
6	9	11	10	11	15	15	15	16	16
15	18	22	20	22	24	22	24	23	24
4	5	7	7	7	8	7	9	8	9
13	18	25	21	24	27	26	28	27	28
15	15	18	15	19	18	18	19	19	19
9	12	11	13	17	18	16	17	18	18
22	26	30	32	37	34	37	37	36	40
3	3	4	4	4	4	4	4	4	4
12	15	15	15	17	17	18	19	19	19
3	3	4	7	7	7	8	7	8	8
18	20	17	24	23	25	24	25	25	25
6	7	6	8	7	8	8	10	10	10
3	5	5	5	5	5	6	4	6	6
3	4	4	6	6	6	5	6	5	7
6	13	11	16	18	19	22	20	22	23
16	21	20	22	21	24	25	25	26	26
2	3	3	4	4	4	3	4	4	4
11	13	17	17	15	16	16	18	19	19
2	2	2	2	2	4	4	3	4	4
6	6	5	10	9	10	11	9	11	11
2	3	6	4	6	6	7	6	6	7
14	16	17	18	20	19	20	20	20	20
26	41	46	52	53	54	57	57	56	57
4	5	6	6	6	5	5	6	6	6
34	49	51	57	56	58	60	59	61	61
4	8	8	9	10	9	9	10	11	11
8	7	10	10	11	11	11	11	11	11
4	5	6	7	6	6	7	7	7	7
27	38	45	45	45	48	47	48	50	51
14	20	21	24	22	25	28	29	28	29
5	7	8	8	8	8	8	8	8	8
7	9	11	10	11	11	11	11	11	11
4	7	8	12	10	10	11	12	12	12
26	25	34	33	37	38	37	41	38	42
2	5	5	6	6	6	6	6	6	6
10	13	14	15	18	18	19	20	20	20
4	3	4	4	4	4	4	4	4	4
10	12	14	15	14	14	14	17	18	18
4	6	6	9	10	10	10	10	10	10
24	25	25	28	32	31	33	35	34	35
9	12	14	18	18	19	20	20	21	21
6	7	10	8	8	11	11	10	11	11
2	3	4	5	4	5	5	5	5	5
18	25	33	35	35	39	41	42	43	43
4	4	4	5	5	5	5	4	5	5
6	10	9	11	14	14	12	13	14	16
8	11	11	13	12	12	13	13	13	13
